Order_ID,Order_Date,Store_Name,City,State,Category,Sub_Category,Product_Name,Quantity_Sold,Unit_Price,Sales,Cost,Profit,Customer_Type,Payment_Mode
ORD002838,09-09-2024,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Grocery,Atta & Flour,Fortune Chakki Atta 10kg,7,457.97,3205.79,2808.6,397.19,Regular,UPI
ORD002839,30-10-2024,D-Mart Jaipur Malviya Nagar,Jaipur,Rajasthan,Fashion,Men's Wear,Men's Cotton Casual Shirt,3,609.88,1829.64,1204.58,625.06,New,Card
ORD002840,14-02-2024,D-Mart Pune Kothrud,Pune,Maharashtra,Personal Care,Skin Care,Nivea Body Lotion 400ml,4,349.67,1398.68,1129.79,268.89,Regular,UPI
ORD002841,26-09-2025,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Grocery,Beverages,Coca-Cola 1.25L,1,70.95,70.95,59.47,11.48,New,UPI
ORD002842,22-11-2024,D-Mart Delhi Dwarka,Delhi,Delhi,Personal Care,Oral Care,Oral-B Toothbrush Pack of 2,4,120.35,481.4,387.45,93.95,Regular,UPI
ORD002843,24-11-2024,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Household,Home Decor,Wall Clock,2,396.08,792.16,538.29,253.87,New,Card
ORD002844,18-08-2024,D-Mart Pune Kothrud,Pune,Maharashtra,Personal Care,Bath & Body,Dettol Soap Pack of 4,1,186.07,186.07,146.97,39.1,Regular,UPI
ORD002845,17-07-2024,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Fashion,Footwear,Women's Sandals,2,697.03,1394.06,973.25,420.81,Regular,UPI
ORD002846,23-03-2025,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Personal Care,Hair Care,Dove Shampoo 650ml,2,411.62,823.24,673.49,149.75,Regular,Cash
ORD002847,07-08-2024,D-Mart Ahmedabad Maninagar,Ahmedabad,Gujarat,Household,Kitchenware,Stainless Steel Tiffin Box,4,333.15,1332.6,975.08,357.52,New,Card
ORD002848,03-03-2024,D-Mart Mumbai Borivali,Mumbai,Maharashtra,Grocery,Snacks & Namkeen,Haldiram Bhujia 400g,2,90.19,180.38,139.05,41.33,Regular,UPI
ORD002849,07-09-2025,D-Mart Indore Rajwada,Indore,Madhya Pradesh,Fashion,Kids Wear,Kids T-Shirt,3,465.63,1396.89,967.32,429.57,Regular,Card
ORD002850,01-11-2024,D-Mart Delhi Rohini,Delhi,Delhi,Personal Care,Skin Care,Nivea Body Lotion 400ml,6,358.28,2149.68,1610.08,539.6,Regular,Cash
ORD002851,02-11-2024,D-Mart Delhi Rohini,Delhi,Delhi,Grocery,Atta & Flour,Aashirvaad Atta 5kg,9,248.17,2233.53,1861.08,372.45,Regular,Card
ORD002852,22-11-2024,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Electronics,Kitchen Appliances,Philips Electric Kettle 1.5L,3,1126.76,3380.28,2556.84,823.44,Regular,Cash
ORD002853,09-10-2025,D-Mart Pune Wakad,Pune,Maharashtra,Grocery,Rice & Pulses,India Gate Basmati Rice 5kg,2,544.61,1089.22,930.22,159,New,UPI
ORD002854,11-10-2024,D-Mart Jaipur Vaishali Nagar,Jaipur,Rajasthan,Household,Home Decor,Wall Clock,4,564.03,2256.12,1573.6,682.52,Regular,UPI
ORD002855,29-08-2025,D-Mart Delhi Lajpat Nagar,Delhi,Delhi,Household,Cleaning Supplies,Surf Excel Detergent 1kg,2,144.14,288.28,234.67,53.61,Regular,UPI
ORD002856,25-11-2025,D-Mart Lucknow Alambagh,Lucknow,Uttar Pradesh,Household,Storage & Organizers,Wardrobe Organizer Set,2,691.59,1383.18,1027.96,355.22,Regular,UPI
ORD002857,31-05-2025,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Grocery,Rice & Pulses,Moong Dal 1kg,7,121.31,849.17,720.34,128.83,New,Cash
ORD002858,22-11-2024,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Grocery,Beverages,Frooti 1L,8,67.94,543.52,452.4,91.12,Regular,Cash
ORD002859,21-08-2025,D-Mart Delhi Rohini,Delhi,Delhi,Grocery,Snacks & Namkeen,Haldiram Bhujia 400g,3,92.77,278.31,215.02,63.29,Regular,Card
ORD002860,02-12-2024,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Grocery,Rice & Pulses,Moong Dal 1kg,8,135.29,1082.32,889.31,193.01,Regular,Card
ORD002861,15-11-2024,D-Mart Pune Wakad,Pune,Maharashtra,Household,Storage & Organizers,Plastic Storage Box 20L,5,430,2150,1521.44,628.56,Regular,UPI
ORD002862,25-01-2025,D-Mart Ahmedabad Maninagar,Ahmedabad,Gujarat,Grocery,Snacks & Namkeen,Haldiram Bhujia 400g,4,93.91,375.64,279.03,96.61,New,Card
ORD002863,10-10-2024,D-Mart Mumbai Borivali,Mumbai,Maharashtra,Grocery,Snacks & Namkeen,Haldiram Bhujia 400g,9,100.14,901.26,674.33,226.93,Regular,UPI
ORD002864,06-04-2024,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Household,Kitchenware,Stainless Steel Tiffin Box,5,547.22,2736.1,1982.28,753.82,Regular,Card
ORD002865,15-11-2024,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Household,Storage & Organizers,Wardrobe Organizer Set,6,508.06,3048.36,2141.98,906.38,Regular,Card
ORD002866,25-04-2024,D-Mart Delhi Lajpat Nagar,Delhi,Delhi,Grocery,Rice & Pulses,India Gate Basmati Rice 5kg,2,544.74,1089.48,939.75,149.73,New,Cash
ORD002867,14-11-2024,D-Mart Jaipur Malviya Nagar,Jaipur,Rajasthan,Grocery,Rice & Pulses,Moong Dal 1kg,5,135.64,678.2,557.13,121.07,Regular,Cash
ORD002868,24-02-2025,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Household,Storage & Organizers,Plastic Storage Box 20L,5,503.69,2518.45,1792.91,725.54,New,Card
ORD002869,22-11-2025,D-Mart Lucknow Gomti Nagar,Lucknow,Uttar Pradesh,Grocery,Rice & Pulses,Moong Dal 1kg,4,144.1,576.4,485.64,90.76,Regular,UPI
ORD002870,05-02-2024,D-Mart Delhi Rohini,Delhi,Delhi,Electronics,Mobile Accessories,Bluetooth Earphones,2,1002.61,2005.22,1383.25,621.97,Regular,UPI
ORD002871,23-04-2025,D-Mart Delhi Dwarka,Delhi,Delhi,Household,Cleaning Supplies,Harpic Toilet Cleaner 1L,1,137.42,137.42,114.79,22.63,Regular,Cash
ORD002872,02-12-2024,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Personal Care,Hair Care,Dove Shampoo 650ml,5,385.2,1926,1554.1,371.9,Regular,Card
ORD002873,20-01-2024,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Grocery,Spices,MDH Garam Masala 100g,3,77.36,232.08,184.34,47.74,Regular,Cash
ORD002874,22-08-2024,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Household,Storage & Organizers,Wardrobe Organizer Set,3,454.72,1364.16,938.93,425.23,Regular,UPI
ORD002875,20-04-2024,D-Mart Delhi Lajpat Nagar,Delhi,Delhi,Grocery,Beverages,Frooti 1L,3,72.55,217.65,188.71,28.94,Regular,Card
ORD002876,24-07-2024,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Grocery,Beverages,Coca-Cola 1.25L,2,70.33,140.66,119.32,21.34,New,Cash
ORD002877,14-09-2024,D-Mart Ahmedabad Satellite,Ahmedabad,Gujarat,Grocery,Snacks & Namkeen,Haldiram Bhujia 400g,7,93.9,657.3,513.66,143.64,Regular,Cash
ORD002878,10-11-2024,D-Mart Pune Kothrud,Pune,Maharashtra,Household,Cleaning Supplies,Vim Dishwash Bar Pack of 3,6,62.87,377.22,305.64,71.58,New,Cash
ORD002879,28-01-2025,D-Mart Ahmedabad Maninagar,Ahmedabad,Gujarat,Grocery,Rice & Pulses,Toor Dal 1kg,8,151.85,1214.8,1041.71,173.09,Regular,UPI
ORD002880,02-01-2024,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Household,Storage & Organizers,Plastic Storage Box 20L,2,431.4,862.8,619.06,243.74,Regular,UPI
ORD002881,01-06-2024,D-Mart Delhi Lajpat Nagar,Delhi,Delhi,Personal Care,Skin Care,Ponds Cold Cream 200g,5,194.22,971.1,739.56,231.54,New,UPI
ORD002882,27-03-2024,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Electronics,Home Appliances,Crompton Table Fan,2,1314.95,2629.9,2134.72,495.18,New,Card
ORD002883,17-02-2025,D-Mart Jaipur Vaishali Nagar,Jaipur,Rajasthan,Household,Storage & Organizers,Wardrobe Organizer Set,4,666.79,2667.16,1979.08,688.08,Regular,UPI
ORD002884,14-10-2024,D-Mart Delhi Rohini,Delhi,Delhi,Personal Care,Oral Care,Oral-B Toothbrush Pack of 2,6,126.41,758.46,624.35,134.11,New,Cash
ORD002885,16-02-2025,D-Mart Pune Kothrud,Pune,Maharashtra,Fashion,Kids Wear,Kids Frock,2,493.02,986.04,631.93,354.11,Regular,UPI
ORD002886,29-07-2024,D-Mart Pune Kothrud,Pune,Maharashtra,Grocery,Rice & Pulses,India Gate Basmati Rice 5kg,1,488.98,488.98,410.84,78.14,New,UPI
ORD002887,24-01-2024,D-Mart Pune Wakad,Pune,Maharashtra,Fashion,Kids Wear,Kids T-Shirt,3,443.6,1330.8,881.73,449.07,New,UPI
ORD002888,25-11-2025,D-Mart Pune Wakad,Pune,Maharashtra,Grocery,Beverages,Frooti 1L,2,71.09,142.18,124.15,18.03,New,Cash
ORD002889,10-04-2024,D-Mart Pune Hadapsar,Pune,Maharashtra,Electronics,Home Appliances,Havells Ceiling Fan 1200mm,2,2024.74,4049.48,3262.95,786.53,Regular,Card
ORD002890,28-04-2024,D-Mart Pune Kothrud,Pune,Maharashtra,Personal Care,Skin Care,Nivea Body Lotion 400ml,1,368.12,368.12,272.62,95.5,New,UPI
ORD002891,17-05-2024,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Personal Care,Bath & Body,Lux Body Wash 250ml,3,186.24,558.72,438.3,120.42,Regular,UPI
ORD002892,19-12-2025,D-Mart Indore Rajwada,Indore,Madhya Pradesh,Household,Cleaning Supplies,Vim Dishwash Bar Pack of 3,4,60.78,243.12,201.22,41.9,New,Card
ORD002893,20-04-2025,D-Mart Pune Kothrud,Pune,Maharashtra,Personal Care,Skin Care,Ponds Cold Cream 200g,5,217.77,1088.85,865.83,223.02,Regular,UPI
ORD002894,12-04-2025,D-Mart Indore Rajwada,Indore,Madhya Pradesh,Electronics,Mobile Accessories,USB-C Fast Charger 25W,1,663.58,663.58,485.6,177.98,Regular,Card
ORD002895,22-12-2025,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Household,Kitchenware,Tupperware Storage Set,1,837.34,837.34,611.08,226.26,Regular,Card
ORD002896,23-03-2024,D-Mart Jaipur Malviya Nagar,Jaipur,Rajasthan,Personal Care,Hair Care,Parachute Hair Oil 500ml,5,210.87,1054.35,889.32,165.03,Regular,Cash
ORD002897,14-12-2025,D-Mart Pune Wakad,Pune,Maharashtra,Grocery,Tea & Coffee,Nescafe Classic Coffee 200g,8,306.42,2451.36,1932.12,519.24,New,UPI
ORD002898,12-07-2024,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Grocery,Tea & Coffee,Tata Tea Gold 1kg,4,472.89,1891.56,1595,296.56,New,UPI
ORD002899,25-04-2025,D-Mart Lucknow Gomti Nagar,Lucknow,Uttar Pradesh,Grocery,Tea & Coffee,Tata Tea Gold 1kg,1,509.03,509.03,412,97.03,Regular,Cash
ORD002900,17-11-2024,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Electronics,Personal Electronics,Boat Smartwatch,3,1588.07,4764.21,3426.34,1337.87,Regular,UPI
ORD002901,04-11-2024,D-Mart Mumbai Borivali,Mumbai,Maharashtra,Electronics,Kitchen Appliances,Prestige Mixer Grinder 750W,3,2861.28,8583.84,6973.19,1610.65,Regular,Cash
ORD002902,22-11-2025,D-Mart Pune Wakad,Pune,Maharashtra,Grocery,Beverages,Coca-Cola 1.25L,1,73.27,73.27,64.38,8.89,Regular,UPI
ORD002903,19-05-2024,D-Mart Hyderabad Dilsukhnagar,Hyderabad,Telangana,Electronics,Mobile Accessories,Bluetooth Earphones,1,1478.51,1478.51,1042.52,435.99,Regular,UPI
ORD002904,29-12-2025,D-Mart Pune Kothrud,Pune,Maharashtra,Electronics,Mobile Accessories,Tempered Glass Screen Guard,2,326.45,652.9,406.32,246.58,New,Card
ORD002905,02-11-2024,D-Mart Pune Kothrud,Pune,Maharashtra,Grocery,Beverages,Frooti 1L,6,66.5,399,331.74,67.26,Regular,Card
ORD002906,20-05-2025,D-Mart Mumbai Borivali,Mumbai,Maharashtra,Household,Home Decor,LED String Lights,2,379.35,758.7,496.04,262.66,New,Card
ORD002907,09-12-2025,D-Mart Mumbai Borivali,Mumbai,Maharashtra,Personal Care,Hair Care,Parachute Hair Oil 500ml,5,220.42,1102.1,926.17,175.93,Regular,Cash
ORD002908,25-02-2024,D-Mart Lucknow Alambagh,Lucknow,Uttar Pradesh,Personal Care,Hair Care,Dove Shampoo 650ml,4,423.81,1695.24,1408.88,286.36,Regular,UPI
ORD002909,18-11-2025,D-Mart Pune Kothrud,Pune,Maharashtra,Grocery,Tea & Coffee,Nescafe Classic Coffee 200g,8,290.2,2321.6,1870.53,451.07,Regular,UPI
ORD002910,06-03-2025,D-Mart Indore Rajwada,Indore,Madhya Pradesh,Grocery,Rice & Pulses,India Gate Basmati Rice 5kg,1,506.38,506.38,444.34,62.04,Regular,UPI
ORD002911,13-07-2025,D-Mart Pune Kothrud,Pune,Maharashtra,Personal Care,Skin Care,Nivea Body Lotion 400ml,5,327.09,1635.45,1280,355.45,Regular,Card
ORD002912,19-05-2024,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Grocery,Edible Oil,Saffola Gold Oil 1L,5,158.97,794.85,707.05,87.8,Regular,Cash
ORD002913,02-02-2025,D-Mart Mumbai Borivali,Mumbai,Maharashtra,Grocery,Rice & Pulses,Moong Dal 1kg,5,122.09,610.45,525.48,84.97,Regular,UPI
ORD002914,13-06-2025,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Household,Storage & Organizers,Wardrobe Organizer Set,5,485.97,2429.85,1801.7,628.15,New,UPI
ORD002915,01-12-2024,D-Mart Pune Hadapsar,Pune,Maharashtra,Grocery,Snacks & Namkeen,Lays Classic 90g,8,20,160,130.43,29.57,New,Card
ORD002916,25-05-2024,D-Mart Delhi Rohini,Delhi,Delhi,Personal Care,Skin Care,Ponds Cold Cream 200g,5,199.49,997.45,783.89,213.56,Regular,Cash
ORD002917,17-08-2024,D-Mart Delhi Rohini,Delhi,Delhi,Grocery,Tea & Coffee,Nescafe Classic Coffee 200g,2,274.22,548.44,447.01,101.43,Regular,UPI
ORD002918,24-10-2025,D-Mart Jaipur Malviya Nagar,Jaipur,Rajasthan,Grocery,Spices,MDH Garam Masala 100g,1,78.57,78.57,65.99,12.58,Regular,UPI
ORD002919,03-02-2024,D-Mart Ahmedabad Satellite,Ahmedabad,Gujarat,Personal Care,Hair Care,Dove Shampoo 650ml,4,439.31,1757.24,1452.11,305.13,Regular,UPI
ORD002920,17-07-2025,D-Mart Jaipur Vaishali Nagar,Jaipur,Rajasthan,Fashion,Men's Wear,Men's Denim Jeans,2,1378.62,2757.24,2019.85,737.39,New,UPI
ORD002921,31-12-2025,D-Mart Lucknow Alambagh,Lucknow,Uttar Pradesh,Electronics,Kitchen Appliances,Bajaj Induction Cooktop,1,2073.07,2073.07,1711.43,361.64,New,UPI
ORD002922,08-01-2024,D-Mart Lucknow Gomti Nagar,Lucknow,Uttar Pradesh,Electronics,Kitchen Appliances,Bajaj Induction Cooktop,2,1965.57,3931.14,3063.16,867.98,Regular,Cash
ORD002923,31-05-2024,D-Mart Hyderabad Dilsukhnagar,Hyderabad,Telangana,Grocery,Rice & Pulses,India Gate Basmati Rice 5kg,2,485.69,971.38,836.65,134.73,Regular,Card
ORD002924,13-06-2025,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Grocery,Snacks & Namkeen,Lays Classic 90g,8,22.88,183.04,147,36.04,Regular,UPI
ORD002925,28-02-2024,D-Mart Jaipur Vaishali Nagar,Jaipur,Rajasthan,Grocery,Rice & Pulses,India Gate Basmati Rice 5kg,5,501.1,2505.5,2178.61,326.89,Regular,UPI
ORD002926,25-03-2025,D-Mart Ahmedabad Maninagar,Ahmedabad,Gujarat,Personal Care,Bath & Body,Dettol Soap Pack of 4,2,181.65,363.3,294.41,68.89,Regular,UPI
ORD002927,23-06-2025,D-Mart Pune Kothrud,Pune,Maharashtra,Grocery,Rice & Pulses,India Gate Basmati Rice 5kg,7,490.61,3434.27,2899.62,534.65,Regular,UPI
ORD002928,23-03-2025,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Grocery,Tea & Coffee,Tata Tea Gold 1kg,4,498.08,1992.32,1647.83,344.49,New,UPI
ORD002929,28-10-2024,D-Mart Jaipur Vaishali Nagar,Jaipur,Rajasthan,Grocery,Snacks & Namkeen,Haldiram Bhujia 400g,2,96.11,192.22,156.12,36.1,Regular,Card
ORD002930,06-07-2025,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Grocery,Beverages,Frooti 1L,3,63.54,190.62,162.57,28.05,Regular,UPI
ORD002931,29-03-2025,D-Mart Lucknow Gomti Nagar,Lucknow,Uttar Pradesh,Grocery,Rice & Pulses,India Gate Basmati Rice 5kg,2,540.1,1080.2,934.18,146.02,New,Cash
ORD002932,15-07-2024,D-Mart Pune Kothrud,Pune,Maharashtra,Grocery,Atta & Flour,Patanjali Multigrain Atta 5kg,4,254.75,1019,903.05,115.95,New,UPI
ORD002933,02-03-2025,D-Mart Lucknow Alambagh,Lucknow,Uttar Pradesh,Electronics,Home Appliances,Crompton Table Fan,1,1441.35,1441.35,1139.48,301.87,Regular,UPI
ORD002934,03-11-2025,D-Mart Jaipur Malviya Nagar,Jaipur,Rajasthan,Grocery,Tea & Coffee,Nescafe Classic Coffee 200g,8,305.22,2441.76,1959.1,482.66,New,Cash
ORD002935,06-06-2025,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Personal Care,Bath & Body,Lux Body Wash 250ml,4,194,776,607.55,168.45,New,Cash
ORD002936,12-12-2024,D-Mart Hyderabad Dilsukhnagar,Hyderabad,Telangana,Electronics,Kitchen Appliances,Bajaj Induction Cooktop,2,2032.03,4064.06,3375.81,688.25,Regular,Cash
ORD002937,12-10-2024,D-Mart Hyderabad Dilsukhnagar,Hyderabad,Telangana,Grocery,Rice & Pulses,Moong Dal 1kg,11,140.78,1548.58,1370.46,178.12,Regular,Card
ORD002938,21-03-2024,D-Mart Delhi Lajpat Nagar,Delhi,Delhi,Grocery,Edible Oil,Fortune Sunflower Oil 1L,5,140.77,703.85,629.21,74.64,New,UPI
ORD002939,18-08-2024,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Grocery,Snacks & Namkeen,Haldiram Bhujia 400g,7,97.81,684.67,543.87,140.8,New,Cash
ORD002940,12-01-2024,D-Mart Ahmedabad Maninagar,Ahmedabad,Gujarat,Electronics,Home Appliances,Bajaj Room Heater,1,1565.91,1565.91,1261.61,304.3,Regular,UPI
ORD002941,22-12-2025,D-Mart Ahmedabad Satellite,Ahmedabad,Gujarat,Electronics,Kitchen Appliances,Prestige Mixer Grinder 750W,2,2695.33,5390.66,4553.29,837.37,Regular,UPI
ORD002942,30-07-2024,D-Mart Pune Hadapsar,Pune,Maharashtra,Personal Care,Skin Care,Ponds Cold Cream 200g,2,190.38,380.76,312.82,67.94,New,UPI
ORD002943,09-10-2025,D-Mart Mumbai Borivali,Mumbai,Maharashtra,Grocery,Rice & Pulses,Moong Dal 1kg,9,124.31,1118.79,940.08,178.71,New,Cash
ORD002944,08-06-2024,D-Mart Hyderabad Dilsukhnagar,Hyderabad,Telangana,Electronics,Home Appliances,Havells Ceiling Fan 1200mm,2,2324.98,4649.96,3968.66,681.3,Regular,UPI
ORD002945,22-09-2024,D-Mart Hyderabad Dilsukhnagar,Hyderabad,Telangana,Grocery,Spices,MDH Garam Masala 100g,7,80.11,560.77,478.01,82.76,New,Card
ORD002946,17-11-2024,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Grocery,Tea & Coffee,Nescafe Classic Coffee 200g,4,271.31,1085.24,919.81,165.43,Regular,UPI
ORD002947,13-10-2024,D-Mart Mumbai Borivali,Mumbai,Maharashtra,Fashion,Kids Wear,Kids Frock,4,528.12,2112.48,1432.3,680.18,Regular,UPI
ORD002948,03-10-2025,D-Mart Mumbai Borivali,Mumbai,Maharashtra,Personal Care,Skin Care,Ponds Cold Cream 200g,3,188.88,566.64,471.01,95.63,New,Card
ORD002949,02-12-2025,D-Mart Pune Hadapsar,Pune,Maharashtra,Household,Storage & Organizers,Plastic Storage Box 20L,1,549.74,549.74,392.31,157.43,New,UPI
ORD002950,01-11-2025,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Grocery,Tea & Coffee,Tata Tea Gold 1kg,10,518.9,5189,4528.82,660.18,Regular,Card
ORD002951,24-05-2024,D-Mart Indore Rajwada,Indore,Madhya Pradesh,Grocery,Rice & Pulses,Toor Dal 1kg,2,157.83,315.66,272.2,43.46,New,UPI
ORD002952,16-09-2025,D-Mart Lucknow Gomti Nagar,Lucknow,Uttar Pradesh,Household,Kitchenware,Stainless Steel Tiffin Box,4,490.84,1963.36,1430.05,533.31,Regular,Card
ORD002953,18-05-2024,D-Mart Pune Wakad,Pune,Maharashtra,Personal Care,Bath & Body,Dettol Soap Pack of 4,2,181.75,363.5,286.69,76.81,Regular,UPI
ORD002954,15-11-2025,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Household,Home Decor,Wall Clock,5,534.83,2674.15,1834.09,840.06,Regular,UPI
ORD002955,18-01-2025,D-Mart Jaipur Malviya Nagar,Jaipur,Rajasthan,Electronics,Kitchen Appliances,Prestige Mixer Grinder 750W,1,2770.44,2770.44,2355.59,414.85,New,UPI
ORD002956,17-10-2024,D-Mart Ahmedabad Maninagar,Ahmedabad,Gujarat,Grocery,Edible Oil,Saffola Gold Oil 1L,3,165.38,496.14,452.2,43.94,New,Cash
ORD002957,27-05-2024,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Fashion,Footwear,Men's Sports Shoes,1,1784.33,1784.33,1222.47,561.86,Regular,UPI
ORD002958,12-01-2024,D-Mart Delhi Lajpat Nagar,Delhi,Delhi,Personal Care,Bath & Body,Dettol Soap Pack of 4,2,183.05,366.1,293.43,72.67,New,UPI
ORD002959,20-08-2024,D-Mart Pune Kothrud,Pune,Maharashtra,Personal Care,Bath & Body,Lux Body Wash 250ml,2,183.03,366.06,295.55,70.51,New,Cash
ORD002960,15-11-2025,D-Mart Delhi Dwarka,Delhi,Delhi,Personal Care,Bath & Body,Dettol Soap Pack of 4,6,181.17,1087.02,904.54,182.48,Regular,Cash
ORD002961,03-10-2025,D-Mart Pune Hadapsar,Pune,Maharashtra,Household,Storage & Organizers,Wardrobe Organizer Set,6,458.91,2753.46,2020.68,732.78,New,Cash
ORD002962,11-12-2025,D-Mart Pune Wakad,Pune,Maharashtra,Electronics,Mobile Accessories,Tempered Glass Screen Guard,1,335.41,335.41,224.3,111.11,Regular,Cash
ORD002963,03-04-2024,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Grocery,Beverages,Frooti 1L,8,70.02,560.16,470.31,89.85,New,Card
ORD002964,27-03-2025,D-Mart Delhi Lajpat Nagar,Delhi,Delhi,Personal Care,Bath & Body,Lux Body Wash 250ml,3,202.57,607.71,478.74,128.97,Regular,UPI
ORD002965,28-08-2024,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Personal Care,Bath & Body,Lux Body Wash 250ml,3,187.62,562.86,447.31,115.55,New,UPI
ORD002966,11-02-2025,D-Mart Ahmedabad Satellite,Ahmedabad,Gujarat,Personal Care,Hair Care,Dove Shampoo 650ml,3,416.08,1248.24,1025.83,222.41,Regular,UPI
ORD002967,11-10-2024,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Personal Care,Hair Care,Dove Shampoo 650ml,7,421.42,2949.94,2381.08,568.86,New,UPI
ORD002968,22-09-2024,D-Mart Delhi Lajpat Nagar,Delhi,Delhi,Household,Storage & Organizers,Wardrobe Organizer Set,4,579.95,2319.8,1714.83,604.97,Regular,UPI
ORD002969,11-03-2025,D-Mart Indore Rajwada,Indore,Madhya Pradesh,Personal Care,Skin Care,Ponds Cold Cream 200g,4,192.31,769.24,635,134.24,Regular,UPI
ORD002970,22-06-2024,D-Mart Pune Wakad,Pune,Maharashtra,Fashion,Women's Wear,Women's Kurti,3,543.43,1630.29,1103.18,527.11,New,Cash
ORD002971,10-12-2024,D-Mart Ahmedabad Maninagar,Ahmedabad,Gujarat,Grocery,Beverages,Coca-Cola 1.25L,5,70.47,352.35,305,47.35,New,UPI
ORD002972,22-05-2025,D-Mart Pune Kothrud,Pune,Maharashtra,Household,Cleaning Supplies,Harpic Toilet Cleaner 1L,3,141.16,423.48,342.05,81.43,Regular,Cash
ORD002973,29-04-2024,D-Mart Mumbai Borivali,Mumbai,Maharashtra,Household,Home Decor,Wall Clock,5,380.02,1900.1,1323.42,576.68,New,UPI
ORD002974,21-11-2025,D-Mart Delhi Dwarka,Delhi,Delhi,Fashion,Kids Wear,Kids Frock,1,582.46,582.46,397.67,184.79,New,UPI
ORD002975,06-01-2025,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Personal Care,Skin Care,Ponds Cold Cream 200g,5,189.5,947.5,778.44,169.06,Regular,UPI
ORD002976,11-10-2025,D-Mart Lucknow Gomti Nagar,Lucknow,Uttar Pradesh,Fashion,Men's Wear,Men's Denim Jeans,1,1453.42,1453.42,963.56,489.86,New,Cash
ORD002977,25-05-2025,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Fashion,Kids Wear,Kids T-Shirt,1,394.6,394.6,256.22,138.38,Regular,Card
ORD002978,18-07-2025,D-Mart Ahmedabad Maninagar,Ahmedabad,Gujarat,Electronics,Home Appliances,Bajaj Room Heater,2,1366.36,2732.72,2088.55,644.17,Regular,Cash
ORD002979,24-07-2025,D-Mart Pune Wakad,Pune,Maharashtra,Electronics,Home Appliances,Bajaj Room Heater,2,1623.99,3247.98,2614.97,633.01,Regular,Card
ORD002980,01-11-2025,D-Mart Delhi Lajpat Nagar,Delhi,Delhi,Personal Care,Bath & Body,Lux Body Wash 250ml,3,202.91,608.73,493.41,115.32,New,Cash
ORD002981,16-04-2025,D-Mart Mumbai Borivali,Mumbai,Maharashtra,Grocery,Edible Oil,Saffola Gold Oil 1L,6,153.23,919.38,810.33,109.05,New,UPI
ORD002982,17-09-2024,D-Mart Jaipur Malviya Nagar,Jaipur,Rajasthan,Electronics,Home Appliances,Crompton Table Fan,1,1464.49,1464.49,1157.36,307.13,Regular,Card
ORD002983,01-04-2024,D-Mart Lucknow Gomti Nagar,Lucknow,Uttar Pradesh,Grocery,Rice & Pulses,India Gate Basmati Rice 5kg,6,529.93,3179.58,2679.35,500.23,Regular,Card
ORD002984,08-04-2025,D-Mart Delhi Lajpat Nagar,Delhi,Delhi,Grocery,Beverages,Frooti 1L,5,62.41,312.05,256.24,55.81,Regular,Cash
ORD002985,04-03-2024,D-Mart Pune Hadapsar,Pune,Maharashtra,Grocery,Spices,Everest Turmeric Powder 200g,3,69.81,209.43,166.44,42.99,New,UPI
ORD002986,15-08-2024,D-Mart Jaipur Malviya Nagar,Jaipur,Rajasthan,Grocery,Rice & Pulses,Moong Dal 1kg,7,147.32,1031.24,879.67,151.57,New,Cash
